FL_DATE,OP_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,AIR_TIME,DISTANCE
2023-05-24,NK,MIA,SEA,955,955,-12.0,10,1610,1610,-6.0,0,0,375.0,357.0,2670.0
2023-04-20,B6,ATL,MIA,1250,1250,27.0,29,1658,1658,22.0,0,0,248.0,210.0,1653.0
2023-02-08,AA,SEA,MCO,1020,1020,-5.0,22,1516,1516,-6.0,0,0,296.0,266.0,2147.0
2023-10-15,B6,IAH,ATL,1440,1440,-9.0,16,1725,1725,-7.0,0,0,165.0,145.0,974.0
2023-03-31,WN,ORD,JFK,1130,1130,-5.0,14,1552,1552,-4.0,0,0,262.0,237.0,1832.0
2023-04-07,AA,SFO,PHX,540,540,-12.0,27,1142,1142,-7.0,0,0,362.0,330.0,2515.0
2023-05-02,F9,ATL,LAX,755,755,-19.0,25,1118,1118,-9.0,0,0,203.0,172.0,1507.0
2023-06-30,F9,IAH,PHX,1455,1455,0.0,21,2032,2032,10.0,0,0,337.0,309.0,2325.0
2023-11-17,UA,MIA,ORD,905,905,3.0,27,1417,1417,2.0,0,0,312.0,276.0,2223.0
2023-04-05,UA,ORD,SFO,2000,2000,8.0,28,2109,2109,12.0,0,0,69.0,30.0,219.0
2023-03-29,AA,ATL,CLT,720,720,3.0,30,921,921,1.0,0,0,121.0,85.0,688.0
2023-05-06,WN,LAX,CLT,1255,1255,-7.0,33,1517,1517,,0,0,142.0,100.0,764.0
2023-12-01,AS,PHX,JFK,555,555,-19.0,24,848,848,-14.0,0,0,173.0,142.0,1031.0
2023-03-01,UA,JFK,ATL,2235,2235,-20.0,32,40,40,-5.0,0,0,125.0,84.0,653.0
2023-08-04,DL,MIA,SFO,2140,2140,2.0,30,2340,2340,7.0,0,0,120.0,84.0,530.0
2023-06-08,DL,DFW,LAX,615,615,-2.0,10,1159,1159,-13.0,0,0,344.0,328.0,2401.0
2023-11-16,B6,LAX,SFO,2010,2010,65.0,25,2326,2326,66.0,0,0,196.0,161.0,1286.0
2023-02-08,WN,ATL,SEA,1540,1540,15.0,8,1754,1754,11.0,0,0,134.0,118.0,606.0
2023-05-04,B6,EWR,JFK,1850,1850,17.0,28,2255,2255,16.0,0,0,245.0,210.0,1598.0
2023-11-05,B6,DEN,CLT,2010,2010,281.0,32,48,48,284.0,0,0,278.0,242.0,1979.0
2023-11-08,WN,DEN,ORD,810,810,-1.0,20,929,929,6.0,0,0,79.0,51.0,369.0
2023-02-26,B6,IAH,SEA,1455,1455,5.0,14,1628,1628,5.0,0,0,93.0,70.0,419.0
2023-08-03,WN,PHX,JFK,1825,1825,-34.0,31,2350,2350,-14.0,0,0,325.0,283.0,2247.0
2023-06-17,AS,PHX,LAX,1910,1910,5.0,19,2132,2132,7.0,0,0,142.0,112.0,831.0
2023-02-19,AS,EWR,MIA,1225,1225,-5.0,11,1458,1458,5.0,0,0,153.0,132.0,860.0
2023-03-28,AA,LAX,SFO,1825,1825,-2.0,22,2115,2115,11.0,0,0,170.0,144.0,954.0
2023-05-04,NK,SEA,DFW,2210,2210,-1.0,12,32,32,-5.0,0,0,142.0,123.0,736.0
2023-06-14,AA,DEN,SFO,700,700,19.0,29,1328,1328,14.0,0,0,388.0,354.0,2749.0
2023-05-13,WN,LAS,ORD,620,620,7.0,12,1145,1145,-3.0,0,0,325.0,306.0,2375.0
2023-11-17,AS,PHX,CLT,1020,1020,-1.0,28,1529,1529,-5.0,0,0,309.0,275.0,2035.0
2023-08-26,DL,SFO,SEA,540,540,-9.0,22,1102,1102,-5.0,0,0,322.0,295.0,2269.0
2023-06-04,WN,EWR,SEA,1330,1330,9.0,17,1804,1804,7.0,0,0,274.0,253.0,1967.0
2023-05-13,AS,SFO,SEA,1645,1645,-14.0,14,1902,1902,-3.0,0,0,137.0,117.0,743.0
2023-12-11,NK,SFO,LAS,655,655,14.0,10,1233,1233,9.0,0,0,338.0,322.0,2254.0
2023-08-25,NK,ORD,ATL,1530,1530,9.0,26,1920,1920,10.0,0,0,230.0,199.0,1747.0
2023-06-02,WN,JFK,SFO,725,725,6.0,22,835,835,-1.0,0,0,70.0,43.0,224.0
2023-04-25,AA,CLT,ATL,1730,1730,-10.0,22,2326,2326,2.0,0,0,356.0,323.0,2584.0
2023-10-03,NK,LAS,MCO,2240,2240,19.0,29,302,302,14.0,0,0,262.0,227.0,1805.0
2023-01-23,AA,IAH,DFW,1850,1850,21.0,23,2344,2344,24.0,0,0,294.0,265.0,1846.0
2023-03-05,UA,LAX,PHX,945,945,4.0,33,1315,1315,-2.0,0,0,210.0,169.0,1272.0
2023-03-29,UA,LAX,EWR,1505,1505,-3.0,33,2106,2106,8.0,0,0,361.0,318.0,2652.0
2023-12-04,WN,MIA,LAS,1745,1745,-24.0,26,2308,2308,-9.0,0,0,323.0,291.0,2155.0
2023-02-03,UA,JFK,MCO,1825,1825,19.0,25,2153,2153,19.0,0,0,208.0,178.0,1330.0
2023-06-14,WN,CLT,IAH,1355,1355,-2.0,18,1847,1847,12.0,0,0,292.0,266.0,2018.0
2023-02-12,AS,LAX,ORD,940,940,27.0,17,1037,1037,10.0,0,0,57.0,30.0,173.0
2023-12-26,AA,DFW,ATL,1745,1745,-17.0,8,2300,2300,4.0,0,0,315.0,299.0,2026.0
2023-08-03,WN,ORD,EWR,1820,1820,-14.0,28,1933,1933,7.0,0,0,73.0,38.0,207.0
2023-12-11,B6,CLT,SEA,2040,2040,-32.0,23,45,45,,0,0,245.0,213.0,1477.0
2023-09-03,WN,PHX,IAH,1635,1635,20.0,31,2056,2056,12.0,0,0,261.0,224.0,1744.0
2023-10-22,AS,SFO,ORD,1615,1615,4.0,27,2000,2000,-3.0,0,0,225.0,190.0,1546.0
2023-07-27,DL,CLT,DFW,1030,1030,-14.0,27,1616,1616,-1.0,0,0,346.0,310.0,2425.0
2023-01-31,DL,JFK,LAX,510,510,10.0,30,1057,1057,5.0,0,0,347.0,306.0,2373.0
2023-05-18,WN,JFK,PHX,740,740,-22.0,8,1043,1043,-8.0,0,0,183.0,167.0,940.0
2023-05-09,AA,JFK,DEN,610,610,15.0,14,1102,1102,20.0,0,0,292.0,273.0,1880.0
2023-05-19,UA,DEN,CLT,1155,1155,9.0,16,1406,1406,14.0,0,0,131.0,110.0,707.0
2023-07-05,WN,MCO,ORD,1315,1315,-14.0,27,1553,1553,-8.0,0,0,158.0,123.0,1020.0
2023-11-01,WN,SFO,SEA,1005,1005,8.0,20,1311,1311,2.0,0,0,186.0,158.0,1073.0
2023-11-07,WN,PHX,DEN,1245,1245,7.0,22,1452,1452,6.0,0,0,127.0,97.0,774.0
2023-06-07,UA,LAS,MCO,1815,1815,-16.0,11,2118,2118,-7.0,0,0,183.0,164.0,1135.0
2023-04-19,AS,JFK,ATL,2150,2150,-0.0,28,417,417,9.0,0,0,387.0,351.0,2732.0
2023-11-19,NK,MCO,IAH,735,735,2.0,29,1227,1227,2.0,0,0,292.0,256.0,2145.0
2023-02-10,WN,EWR,ATL,1505,1505,5.0,11,1836,1836,16.0,0,0,211.0,193.0,1353.0
2023-05-28,DL,DFW,EWR,1610,1610,5.0,12,2126,2126,14.0,0,0,316.0,293.0,2039.0
2023-03-30,B6,SEA,ATL,1055,1055,-4.0,22,1211,1211,1.0,0,0,76.0,44.0,353.0
2023-04-01,AA,PHX,DEN,710,710,-15.0,16,946,946,-12.0,0,0,156.0,129.0,820.0
2023-12-20,AA,SFO,JFK,1600,1600,-6.0,33,1837,1837,-11.0,0,0,157.0,117.0,908.0
2023-09-12,WN,IAH,LAX,2035,2035,-7.0,24,1,1,7.0,0,0,206.0,177.0,1432.0
2023-12-29,NK,ATL,LAS,1105,1105,-3.0,11,1522,1522,10.0,0,0,257.0,241.0,1705.0
2023-10-12,UA,JFK,SFO,2030,2030,8.0,16,238,238,9.0,0,0,368.0,343.0,2603.0
2023-03-17,AA,CLT,LAX,1300,1300,-13.0,24,1722,1722,-10.0,0,0,262.0,232.0,1769.0
2023-02-09,WN,SFO,ORD,2205,2205,2.0,26,58,58,6.0,0,0,173.0,142.0,1086.0
2023-01-01,WN,LAS,MCO,650,650,18.0,25,1216,1216,22.0,0,0,326.0,292.0,2169.0
2023-02-20,WN,JFK,IAH,1220,1220,-7.0,18,1654,1654,-11.0,0,0,274.0,247.0,1858.0
2023-01-13,WN,EWR,MCO,1405,1405,-24.0,19,1544,1544,-9.0,0,0,99.0,76.0,461.0
2023-10-06,UA,JFK,CLT,2040,2040,15.0,23,232,232,19.0,0,0,352.0,319.0,2546.0
2023-03-25,AA,DEN,SFO,915,915,0.0,20,1139,1139,-1.0,0,0,144.0,117.0,798.0
2023-04-23,AA,DFW,PHX,1605,1605,2.0,15,2155,2155,4.0,0,0,350.0,331.0,2473.0
2023-03-11,WN,IAH,SEA,845,845,-13.0,18,1022,1022,-6.0,0,0,97.0,73.0,438.0
2023-02-07,UA,EWR,ORD,1120,1120,4.0,11,1515,1515,-2.0,0,0,235.0,218.0,1596.0
2023-07-13,UA,JFK,SFO,2135,2135,14.0,8,2244,2244,-0.0,0,0,69.0,53.0,253.0
2023-09-16,UA,EWR,IAH,1525,1525,6.0,32,2100,2100,7.0,0,0,335.0,293.0,2360.0
2023-01-25,WN,ATL,PHX,1455,1455,3.0,11,2022,2022,4.0,0,0,327.0,306.0,2247.0
2023-05-05,UA,LAX,SEA,1810,1810,-3.0,18,2102,2102,-0.0,0,0,172.0,144.0,961.0
2023-06-23,B6,DEN,IAH,745,745,34.0,18,1222,1222,36.0,0,0,277.0,248.0,1852.0
2023-10-05,WN,MCO,SEA,1755,1755,8.0,12,2212,2212,-1.0,0,0,257.0,238.0,1711.0
2023-07-03,AA,SFO,DEN,1810,1810,-20.0,23,2024,2024,-10.0,0,0,134.0,105.0,748.0
2023-05-27,B6,MCO,PHX,935,935,-5.0,11,1138,1138,,0,0,123.0,102.0,670.0
2023-09-09,AA,SFO,SEA,1655,1655,5.0,20,2227,2227,12.0,0,0,332.0,303.0,2354.0
2023-02-18,WN,ORD,SEA,935,935,-29.0,29,1327,1327,-11.0,0,0,232.0,198.0,1592.0
2023-04-05,UA,SFO,JFK,700,700,182.0,19,917,917,173.0,0,0,137.0,111.0,767.0
2023-11-16,NK,LAS,EWR,945,945,-12.0,9,1113,1113,-12.0,0,0,88.0,71.0,416.0
2023-08-08,AS,PHX,EWR,655,655,-19.0,8,1041,1041,-15.0,0,0,226.0,207.0,1491.0
2023-04-21,DL,JFK,IAH,915,915,5.0,19,1250,1250,12.0,0,0,215.0,188.0,1454.0
2023-02-07,UA,CLT,LAS,2025,2025,8.0,16,35,35,8.0,0,0,250.0,223.0,1592.0
2023-06-12,AA,ATL,LAX,545,545,-20.0,8,829,829,-9.0,0,0,164.0,147.0,974.0
2023-10-29,UA,DFW,ORD,1110,1110,-13.0,12,1452,1452,-2.0,0,0,222.0,200.0,1471.0
2023-09-20,AS,ATL,DFW,645,645,-24.0,8,1248,1248,-18.0,0,0,363.0,345.0,2559.0
2023-11-21,B6,IAH,DFW,2225,2225,8.0,28,321,321,5.0,0,0,296.0,258.0,2010.0
2023-09-05,NK,MIA,EWR,1945,1945,-6.0,18,2114,2114,-2.0,0,0,89.0,62.0,336.0
2023-01-16,DL,MCO,IAH,735,735,-6.0,19,1410,1410,-4.0,0,0,395.0,365.0,2724.0
2023-02-08,DL,LAS,MCO,1135,1135,-3.0,24,1309,1309,2.0,0,0,94.0,65.0,536.0
2023-07-04,DL,SEA,EWR,2015,2015,16.0,22,134,134,-1.0,0,0,319.0,289.0,2293.0
2023-12-10,WN,PHX,SEA,1155,1155,8.0,15,1654,1654,12.0,0,0,299.0,274.0,2223.0
2023-07-15,B6,DFW,LAS,1600,1600,4.0,10,2145,2145,1.0,0,0,345.0,327.0,2399.0
2023-07-09,UA,DEN,ATL,830,830,-0.0,26,1234,1234,-5.0,0,0,244.0,212.0,1757.0
2023-01-09,WN,LAS,ORD,1455,1455,-15.0,8,1714,1714,-4.0,0,0,139.0,122.0,745.0
2023-11-22,NK,CLT,ATL,840,840,93.0,21,1104,1104,86.0,0,0,144.0,119.0,809.0
2023-03-24,UA,SEA,ORD,2045,2045,8.0,34,2212,2212,17.0,0,0,87.0,48.0,432.0
2023-04-20,UA,DFW,CLT,1245,1245,-16.0,15,1727,1727,-11.0,0,0,282.0,259.0,2064.0
2023-08-26,B6,SFO,EWR,1250,1250,-14.0,21,1648,1648,4.0,0,0,238.0,213.0,1596.0
2023-02-01,DL,ATL,SEA,2215,2215,11.0,16,27,27,,0,0,132.0,111.0,640.0
2023-12-06,WN,LAS,SEA,1545,1545,-16.0,16,1838,1838,-17.0,0,0,173.0,151.0,1098.0
2023-09-29,AS,SFO,SEA,510,510,-8.0,15,949,949,2.0,0,0,279.0,254.0,1927.0
2023-01-23,UA,MIA,ORD,505,505,-17.0,26,819,819,5.0,0,0,194.0,160.0,1309.0
2023-10-20,WN,IAH,MCO,650,650,7.0,29,802,802,13.0,0,0,72.0,37.0,344.0
2023-07-22,WN,ATL,MCO,2105,2105,18.0,23,239,239,18.0,0,0,334.0,300.0,2131.0
2023-08-13,AA,ATL,MIA,1105,1105,-5.0,9,1313,1313,3.0,0,0,128.0,110.0,886.0
2023-12-04,DL,EWR,LAX,1800,1800,28.0,17,2332,2332,16.0,0,0,332.0,308.0,2338.0
2023-09-28,WN,MCO,SEA,2055,2055,-6.0,27,2152,2152,-2.0,0,0,57.0,22.0,257.0
2023-05-12,WN,LAS,IAH,1235,1235,2.0,9,1605,1605,9.0,0,0,210.0,194.0,1358.0
2023-02-21,UA,IAH,MIA,1115,1115,7.0,19,1717,1717,13.0,0,0,362.0,336.0,2551.0
2023-09-01,WN,DFW,PHX,1310,1310,-26.0,20,1800,1800,-8.0,0,0,290.0,260.0,2036.0
2023-07-19,AA,EWR,PHX,1810,1810,18.0,10,2040,2040,14.0,0,0,150.0,132.0,853.0
2023-11-08,AS,MCO,JFK,2100,2100,-18.0,24,51,51,-6.0,0,0,231.0,201.0,1461.0
2023-04-03,UA,DEN,LAS,1925,1925,42.0,33,2047,2047,49.0,0,0,82.0,45.0,354.0
2023-03-06,UA,MCO,CLT,1100,1100,13.0,18,1505,1505,17.0,0,0,245.0,219.0,1448.0
2023-05-24,WN,DEN,LAX,1655,1655,9.0,25,2110,2110,-3.0,0,0,255.0,224.0,1911.0
2023-06-20,AS,DEN,PHX,545,545,-2.0,8,1003,1003,-11.0,0,0,258.0,244.0,1761.0
2023-02-27,DL,LAX,JFK,1425,1425,-11.0,33,1959,1959,-4.0,0,0,334.0,296.0,2355.0
2023-02-06,AA,ORD,IAH,705,705,-5.0,19,857,857,-3.0,0,0,112.0,86.0,587.0
2023-10-08,NK,LAS,CLT,805,805,14.0,32,927,927,5.0,0,0,82.0,39.0,302.0
2023-06-09,WN,LAS,ORD,1550,1550,8.0,32,1848,1848,10.0,0,0,178.0,137.0,1095.0
2023-01-11,AA,EWR,ORD,520,520,12.0,12,1144,1144,8.0,0,0,384.0,365.0,2740.0
2023-12-17,WN,SFO,SEA,500,500,0.0,10,620,620,4.0,0,0,80.0,60.0,286.0
2023-04-30,AA,SFO,IAH,715,715,-0.0,12,1301,1301,4.0,0,0,346.0,326.0,2363.0
2023-07-25,DL,DFW,JFK,1215,1215,-13.0,26,1626,1626,-6.0,0,0,251.0,221.0,1689.0
2023-02-09,NK,SFO,SEA,1715,1715,-3.0,30,2107,2107,8.0,0,0,232.0,194.0,1584.0
2023-06-13,AA,ATL,JFK,825,825,-9.0,22,1154,1154,-6.0,0,0,209.0,179.0,1224.0
2023-04-06,UA,IAH,PHX,1700,1700,5.0,29,2115,2115,30.0,0,0,255.0,217.0,1692.0
2023-02-28,WN,MCO,IAH,1510,1510,-6.0,24,1611,1611,-3.0,0,0,61.0,33.0,247.0
2023-02-23,WN,ATL,LAS,745,745,-4.0,17,1021,1021,-7.0,0,0,156.0,129.0,988.0
2023-07-18,AA,ATL,LAX,1200,1200,5.0,11,1648,1648,-5.0,0,0,288.0,271.0,1868.0
2023-10-23,AA,IAH,SEA,1240,1240,6.0,32,1913,1913,12.0,0,0,393.0,352.0,2756.0
2023-12-24,DL,MIA,EWR,1110,1110,-13.0,8,1710,1710,-5.0,0,0,360.0,348.0,2491.0
2023-05-08,AA,SFO,ORD,855,855,4.0,21,1454,1454,1.0,0,0,359.0,332.0,2613.0
2023-07-29,WN,ORD,MCO,2100,2100,4.0,8,311,311,14.0,0,0,371.0,352.0,2545.0
2023-11-05,WN,LAX,JFK,1310,1310,-1.0,20,1432,1432,9.0,0,0,82.0,58.0,401.0
2023-05-15,WN,CLT,LAX,1955,1955,-18.0,11,101,101,-15.0,0,0,306.0,287.0,1976.0
2023-09-04,DL,ORD,CLT,755,755,32.0,15,1337,1337,15.0,0,0,342.0,316.0,2371.0
2023-09-24,F9,PHX,ATL,1250,1250,10.0,34,1411,1411,9.0,0,0,81.0,41.0,297.0
2023-09-13,WN,CLT,JFK,1835,1835,9.0,28,2016,2016,11.0,0,0,101.0,64.0,401.0
2023-12-18,WN,SFO,IAH,825,825,7.0,28,1054,1054,19.0,0,0,149.0,110.0,846.0
2023-08-15,B6,MCO,CLT,2240,2240,-5.0,34,149,149,0.0,0,0,189.0,151.0,1222.0
2023-07-07,UA,EWR,IAH,600,600,18.0,29,914,914,22.0,0,0,194.0,156.0,1179.0
2023-02-17,DL,ORD,MCO,1415,1415,-4.0,16,1906,1906,-10.0,0,0,291.0,268.0,1933.0
2023-06-26,NK,CLT,PHX,855,855,84.0,22,1124,1124,86.0,0,0,149.0,122.0,790.0
2023-03-18,AA,PHX,JFK,1705,1705,4.0,23,1759,1759,1.0,0,0,54.0,22.0,151.0
2023-01-13,DL,DEN,ORD,1510,1510,-3.0,30,1926,1926,5.0,0,0,256.0,216.0,1678.0
2023-10-01,B6,EWR,SEA,2240,2240,-1.0,27,2347,2347,12.0,0,0,67.0,29.0,212.0
2023-02-07,B6,MCO,DEN,1130,1130,-8.0,26,1701,1701,-7.0,0,0,331.0,295.0,2355.0
2023-09-20,B6,SEA,ATL,1045,1045,7.0,32,1557,1557,15.0,0,0,312.0,275.0,2102.0
2023-12-21,DL,PHX,MIA,715,715,-13.0,12,904,904,-11.0,0,0,109.0,91.0,605.0
2023-12-27,UA,MIA,ATL,1030,1030,-10.0,30,1213,1213,-8.0,0,0,103.0,66.0,520.0
2023-03-23,WN,MIA,LAX,1920,1920,-5.0,24,2058,2058,-3.0,0,0,98.0,69.0,610.0
2023-02-10,F9,ATL,PHX,1830,1830,3.0,20,2254,2254,9.0,0,0,264.0,236.0,1843.0
2023-12-05,F9,LAS,MCO,740,740,1.0,27,1059,1059,3.0,0,0,199.0,163.0,991.0
2023-02-21,AA,DEN,MCO,1700,1700,-4.0,23,1859,1859,9.0,0,0,119.0,87.0,711.0
2023-05-26,WN,PHX,LAS,1650,1650,13.0,34,1822,1822,19.0,0,0,92.0,51.0,549.0
2023-07-14,UA,SEA,MIA,945,945,12.0,32,1503,1503,7.0,0,0,318.0,279.0,2420.0
2023-02-18,AS,PHX,SEA,1145,1145,9.0,10,1347,1347,2.0,0,0,122.0,103.0,780.0
2023-12-22,AA,PHX,SEA,705,705,52.0,24,1036,1036,52.0,0,0,211.0,178.0,1413.0
2023-07-17,DL,SEA,SFO,730,730,-6.0,21,1251,1251,6.0,0,0,321.0,294.0,2219.0
2023-10-19,F9,EWR,SEA,1620,1620,17.0,19,2220,2220,18.0,0,0,360.0,332.0,2557.0
2023-10-11,DL,PHX,SEA,1645,1645,-9.0,9,2152,2152,1.0,0,0,307.0,288.0,2211.0
2023-01-23,AA,DFW,SFO,2205,2205,17.0,29,2306,2306,34.0,0,0,61.0,25.0,183.0
2023-07-14,WN,JFK,DFW,1125,1125,-3.0,29,1715,1715,12.0,0,0,350.0,316.0,2487.0
2023-02-27,AS,MIA,PHX,1350,1350,21.0,11,1910,1910,22.0,0,0,320.0,300.0,2143.0
2023-11-14,AA,LAS,SFO,2245,2245,5.0,28,109,109,14.0,0,0,144.0,112.0,788.0
2023-01-20,F9,ORD,IAH,2215,2215,9.0,23,352,352,3.0,0,0,337.0,307.0,2331.0
2023-05-17,AS,LAX,MIA,2130,2130,1.0,28,206,206,2.0,0,0,276.0,240.0,2031.0
2023-12-26,WN,DFW,MIA,1550,1550,4.0,29,1652,1652,7.0,0,0,62.0,22.0,237.0
2023-11-11,AA,SEA,IAH,1425,1425,-18.0,9,1533,1533,-9.0,0,0,68.0,52.0,252.0
2023-11-07,DL,JFK,MCO,1105,1105,1.0,8,1452,1452,6.0,0,0,227.0,211.0,1455.0
2023-09-11,B6,LAX,LAS,500,500,-29.0,22,843,843,-19.0,0,0,223.0,190.0,1526.0
2023-11-10,F9,ORD,SEA,1340,1340,30.0,11,2018,2018,20.0,0,0,398.0,382.0,2714.0
2023-09-19,AA,ORD,IAH,625,625,-1.0,31,1219,1219,1.0,0,0,354.0,312.0,2424.0
2023-02-13,UA,SFO,IAH,540,540,11.0,17,1119,1119,6.0,0,0,339.0,314.0,2401.0
2023-10-06,B6,IAH,MIA,845,845,-8.0,33,1149,1149,-3.0,0,0,184.0,144.0,1086.0
2023-10-25,WN,MCO,EWR,1900,1900,10.0,28,2146,2146,21.0,0,0,166.0,134.0,988.0
2023-06-30,AA,PHX,ATL,1805,1805,68.0,34,1934,1934,75.0,0,0,89.0,50.0,418.0
2023-11-16,AA,DFW,ATL,1350,1350,0.0,18,1516,1516,1.0,0,0,86.0,62.0,328.0
2023-07-12,UA,ATL,DFW,915,915,87.0,25,1430,1430,101.0,0,0,315.0,284.0,2376.0
2023-09-21,WN,EWR,CLT,1700,1700,1.0,19,2011,2011,13.0,0,0,191.0,162.0,1158.0
2023-02-02,B6,SEA,LAX,530,530,7.0,8,745,745,0.0,0,0,135.0,120.0,834.0
2023-12-08,NK,DFW,ORD,2220,2220,1.0,16,2308,2308,9.0,0,0,48.0,21.0,180.0
2023-10-20,UA,LAX,PHX,1955,1955,191.0,13,2158,2158,194.0,0,0,123.0,101.0,567.0
2023-05-02,DL,CLT,SEA,645,645,-30.0,31,818,818,-25.0,0,0,93.0,55.0,365.0
2023-03-01,AS,SFO,JFK,1355,1355,66.0,31,1911,1911,68.0,0,0,316.0,275.0,2281.0
2023-01-31,AS,LAX,ORD,1805,1805,2.0,26,2346,2346,-16.0,0,0,341.0,305.0,2309.0
2023-07-13,WN,MCO,SFO,1210,1210,10.0,25,1641,1641,9.0,0,0,271.0,236.0,1740.0
2023-03-06,WN,DFW,ATL,1000,1000,41.0,18,1555,1555,48.0,0,0,355.0,329.0,2544.0
2023-06-13,UA,MCO,EWR,2040,2040,26.0,28,2353,2353,14.0,0,0,193.0,155.0,1301.0
2023-03-11,F9,CLT,JFK,650,650,22.0,13,1048,1048,19.0,0,0,238.0,218.0,1547.0
2023-03-12,WN,JFK,LAS,815,815,-7.0,27,1334,1334,-10.0,0,0,319.0,287.0,2364.0
2023-12-20,WN,LAX,CLT,1525,1525,19.0,17,2048,2048,8.0,0,0,323.0,297.0,2151.0
2023-01-15,F9,MIA,LAX,1400,1400,8.0,16,1808,1808,9.0,0,0,248.0,221.0,1664.0
2023-01-15,WN,MCO,CLT,1655,1655,9.0,13,1905,1905,7.0,0,0,130.0,106.0,627.0
2023-11-15,F9,MIA,SFO,1950,1950,-22.0,15,137,137,-14.0,0,0,347.0,327.0,2520.0
2023-05-11,AA,CLT,LAX,1410,1410,2.0,20,1547,1547,-0.0,0,0,97.0,68.0,397.0
2023-11-13,AA,PHX,LAS,600,600,-12.0,9,903,903,6.0,0,0,183.0,165.0,991.0
2023-12-10,AA,ORD,IAH,825,825,18.0,28,1434,1434,20.0,0,0,369.0,336.0,2550.0
2023-01-29,NK,MIA,ORD,1005,1005,-3.0,19,1435,1435,5.0,0,0,270.0,241.0,1749.0
2023-01-18,DL,LAX,DEN,1150,1150,14.0,13,1325,1325,8.0,0,0,95.0,77.0,467.0
2023-11-22,WN,MCO,EWR,1740,1740,-9.0,19,2310,2310,,0,0,330.0,306.0,2444.0
2023-09-30,AA,DEN,IAH,1355,1355,-29.0,14,1511,1511,-10.0,0,0,76.0,54.0,241.0
2023-02-15,B6,JFK,MIA,1410,1410,2.0,19,1703,1703,1.0,0,0,173.0,143.0,1128.0
2023-01-03,B6,EWR,ATL,1150,1150,0.0,25,1327,1327,11.0,0,0,97.0,64.0,506.0
2023-11-12,B6,ORD,DFW,925,925,-11.0,26,1538,1538,-14.0,0,0,373.0,337.0,2559.0
2023-02-25,NK,EWR,DEN,1740,1740,-2.0,20,2204,2204,5.0,0,0,264.0,238.0,1848.0
2023-04-09,AA,IAH,SFO,1340,1340,-2.0,33,1709,1709,-7.0,0,0,209.0,170.0,1456.0
2023-07-24,DL,ORD,MCO,1335,1335,-16.0,15,1853,1853,-4.0,0,0,318.0,295.0,2217.0
2023-12-02,AA,CLT,JFK,1330,1330,15.0,28,1436,1436,13.0,0,0,66.0,29.0,209.0
2023-09-01,AS,ATL,PHX,1635,1635,4.0,26,2216,2216,7.0,0,0,341.0,310.0,2344.0
2023-09-12,DL,LAX,DEN,1355,1355,-17.0,25,1532,1532,-14.0,0,0,97.0,67.0,370.0
2023-03-13,AA,JFK,ATL,1210,1210,15.0,9,1809,1809,24.0,0,0,359.0,340.0,2514.0
2023-05-16,WN,MCO,LAX,840,840,-17.0,24,1307,1307,-7.0,0,0,267.0,234.0,1788.0
2023-12-18,UA,EWR,SFO,650,650,-12.0,32,940,940,-0.0,0,0,170.0,129.0,932.0
2023-06-28,B6,LAS,DEN,1250,1250,-20.0,11,1714,1714,2.0,0,0,264.0,245.0,1654.0
2023-12-21,WN,IAH,LAX,700,700,9.0,12,1137,1137,10.0,0,0,277.0,261.0,1900.0
2023-08-02,UA,DEN,EWR,1955,1955,15.0,14,2153,2153,11.0,0,0,118.0,96.0,700.0
2023-06-16,DL,PHX,IAH,1820,1820,20.0,9,2340,2340,4.0,0,0,320.0,302.0,2187.0
2023-03-11,DL,ATL,MIA,1615,1615,-9.0,23,2051,2051,-14.0,0,0,276.0,246.0,1862.0
2023-10-11,UA,ATL,LAX,2045,2045,12.0,24,2344,2344,13.0,0,0,179.0,148.0,1194.0
2023-02-03,B6,SEA,LAS,1410,1410,31.0,16,1552,1552,14.0,0,0,102.0,82.0,532.0
2023-05-07,AS,SFO,DEN,2255,2255,-23.0,11,509,509,-16.0,0,0,374.0,354.0,2759.0
2023-01-08,B6,EWR,CLT,1255,1255,26.0,25,1815,1815,33.0,0,0,320.0,290.0,2265.0
2023-11-24,DL,CLT,JFK,505,505,-10.0,22,1034,1034,-11.0,0,0,329.0,296.0,2243.0
2023-11-20,WN,IAH,ATL,1755,1755,5.0,31,2314,2314,12.0,0,0,319.0,279.0,2267.0
2023-12-12,WN,LAX,EWR,2115,2115,1.0,19,12,12,8.0,0,0,177.0,154.0,1065.0
2023-05-28,DL,MCO,DFW,610,610,-38.0,34,1125,1125,-29.0,0,0,315.0,275.0,2294.0
2023-09-06,AA,LAX,EWR,940,940,-4.0,13,1107,1107,-10.0,0,0,87.0,64.0,276.0
2023-08-13,B6,MIA,DFW,1110,1110,12.0,10,1355,1355,14.0,0,0,165.0,149.0,947.0
2023-07-21,B6,DEN,EWR,615,615,-9.0,17,940,940,-1.0,0,0,205.0,178.0,1297.0
2023-12-27,AS,IAH,SEA,1840,1840,-9.0,18,2304,2304,1.0,0,0,264.0,238.0,1836.0
2023-07-13,WN,LAS,MIA,1305,1305,-3.0,23,1707,1707,-11.0,0,0,242.0,208.0,1528.0
